$GPGLL,5158.5960,N,00422.0093,E,050055.000,A,A*51
$GPGLL,5158.5924,N,00422.0140,E,050056.000,A,A*5D
$GPGLL,5158.5889,N,00422.0184,E,050057.000,A,A*52
$GPGLL,5158.5856,N,00422.0231,E,050058.000,A,A*52
$GPGLL,5158.5822,N,00422.0275,E,050059.000,A,A*50
$GPGLL,5158.5787,N,00422.0322,E,050100.000,A,A*5E
$GPGLL,5158.5750,N,00422.0368,E,050101.000,A,A*5B
$GPGLL,5158.5713,N,00422.0412,E,050102.000,A,A*55
$GPGLL,5158.5676,N,00422.0456,E,050103.000,A,A*56
$GPGLL,5158.5639,N,00422.0502,E,050104.000,A,A*5A
$GPGLL,5158.5606,N,00422.0551,E,050105.000,A,A*51
$GPGLL,5158.5573,N,00422.0597,E,050106.000,A,A*59
$GPGLL,5158.5537,N,00422.0642,E,050107.000,A,A*53
$GPGLL,5158.5501,N,00422.0687,E,050108.000,A,A*50
$GPGLL,5158.5466,N,00422.0731,E,050109.000,A,A*5D
$GPGLL,5158.5430,N,00422.0771,E,050110.000,A,A*52
$GPGLL,5158.5394,N,00422.0813,E,050111.000,A,A*51
$GPGLL,5158.5358,N,00422.0855,E,050112.000,A,A*50
$GPGLL,5158.5323,N,00422.0899,E,050113.000,A,A*5D
$GPGLL,5158.5287,N,00422.0946,E,050114.000,A,A*56
$GPGLL,5158.5250,N,00422.0993,E,050115.000,A,A*55
$GPGLL,5158.5214,N,00422.1034,E,050116.000,A,A*53
$GPGLL,5158.5180,N,00422.1080,E,050117.000,A,A*53
$GPGLL,5158.5148,N,00422.1122,E,050118.000,A,A*51
$GPGLL,5158.5115,N,00422.1165,E,050119.000,A,A*5B
$GPGLL,5158.5079,N,00422.1212,E,050120.000,A,A*59
$GPGLL,5158.5040,N,00422.1255,E,050121.000,A,A*51
$GPGLL,5158.5000,N,00422.1301,E,050122.000,A,A*56
$GPGLL,5158.4962,N,00422.1342,E,050123.000,A,A*5C
$GPGLL,5158.4921,N,00422.1385,E,050124.000,A,A*57
$GPGLL,5158.4880,N,00422.1431,E,050125.000,A,A*54
$GPGLL,5158.4843,N,00422.1473,E,050126.000,A,A*5E
$GPGLL,5158.4807,N,00422.1522,E,050127.000,A,A*5A
$GPGLL,5158.4771,N,00422.1573,E,050128.000,A,A*5F
$GPGLL,5158.4736,N,00422.1618,E,050129.000,A,A*53
$GPGLL,5158.4704,N,00422.1661,E,050130.000,A,A*54
$GPGLL,5158.4671,N,00422.1708,E,050131.000,A,A*58
$GPGLL,5158.4637,N,00422.1757,E,050132.000,A,A*53
$GPGLL,5158.4599,N,00422.1802,E,050133.000,A,A*5A
$GPGLL,5158.4562,N,00422.1845,E,050134.000,A,A*5A
$GPGLL,5158.4524,N,00422.1889,E,050135.000,A,A*59
$GPGLL,5158.4487,N,00422.1931,E,050136.000,A,A*50
$GPGLL,5158.4450,N,00422.1968,E,050137.000,A,A*57
$GPGLL,5158.4415,N,00422.1996,E,050138.000,A,A*58
$GPGLL,5158.4380,N,00422.2029,E,050139.000,A,A*5C
$GPGLL,5158.4348,N,00422.2067,E,050140.000,A,A*5C
$GPGLL,5158.4309,N,00422.2110,E,050141.000,A,A*59
$GPGLL,5158.4267,N,00422.2150,E,050142.000,A,A*57
$GPGLL,5158.4225,N,00422.2187,E,050143.000,A,A*5A
$GPGLL,5158.4183,N,00422.2224,E,050144.000,A,A*58
$GPGLL,5158.4143,N,00422.2257,E,050145.000,A,A*51
$GPGLL,5158.4102,N,00422.2288,E,050146.000,A,A*55
$GPGLL,5158.4059,N,00422.2315,E,050147.000,A,A*5E
$GPGLL,5158.4014,N,00422.2341,E,050148.000,A,A*59
$GPGLL,5158.3967,N,00422.2369,E,050149.000,A,A*58
$GPGLL,5158.3920,N,00422.2395,E,050150.000,A,A*50
$GPGLL,5158.3871,N,00422.2424,E,050151.000,A,A*59
$GPGLL,5158.3824,N,00422.2447,E,050152.000,A,A*5F
$GPGLL,5158.3776,N,00422.2467,E,050153.000,A,A*54
$GPGLL,5158.3730,N,00422.2489,E,050154.000,A,A*51
$GPGLL,5158.3684,N,00422.2510,E,050155.000,A,A*5F
$GPGLL,5158.3637,N,00422.2531,E,050156.000,A,A*57
$GPGLL,5158.3589,N,00422.2553,E,050157.000,A,A*54
$GPGLL,5158.3543,N,00422.2578,E,050158.000,A,A*54
$GPGLL,5158.3498,N,00422.2605,E,050159.000,A,A*5B
$GPGLL,5158.3452,N,00422.2631,E,050200.000,A,A*55
$GPGLL,5158.3407,N,00422.2660,E,050201.000,A,A*50
$GPGLL,5158.3364,N,00422.2687,E,050202.000,A,A*58
$GPGLL,5158.3325,N,00422.2724,E,050203.000,A,A*54
$GPGLL,5158.3289,N,00422.2771,E,050204.000,A,A*54
$GPGLL,5158.3256,N,00422.2829,E,050205.000,A,A*55
$GPGLL,5158.3228,N,00422.2895,E,050206.000,A,A*58
$GPGLL,5158.3202,N,00422.2961,E,050207.000,A,A*5B
$GPGLL,5158.3176,N,00422.3028,E,050208.000,A,A*51
$GPGLL,5158.3152,N,00422.3097,E,050209.000,A,A*52
$GPGLL,5158.3129,N,00422.3167,E,050210.000,A,A*58
$GPGLL,5158.3106,N,00422.3239,E,050211.000,A,A*5C
$GPGLL,5158.3084,N,00422.3310,E,050212.000,A,A*5E
$GPGLL,5158.3064,N,00422.3375,E,050213.000,A,A*52
$GPGLL,5158.3041,N,00422.3439,E,050214.000,A,A*5D
$GPGLL,5158.3019,N,00422.3505,E,050215.000,A,A*5F
$GPGLL,5158.2996,N,00422.3571,E,050216.000,A,A*50
$GPGLL,5158.2974,N,00422.3639,E,050217.000,A,A*52
$GPGLL,5158.2952,N,00422.3707,E,050218.000,A,A*55
$GPGLL,5158.2932,N,00422.3775,E,050219.000,A,A*57
$GPGLL,5158.2909,N,00422.3844,E,050220.000,A,A*58
$GPGLL,5158.2887,N,00422.3910,E,050221.000,A,A*5E
$GPGLL,5158.2864,N,00422.3977,E,050222.000,A,A*51
$GPGLL,5158.2841,N,00422.4044,E,050223.000,A,A*59
$GPGLL,5158.2819,N,00422.4112,E,050224.000,A,A*51
$GPGLL,5158.2797,N,00422.4182,E,050225.000,A,A*50
$GPGLL,5158.2775,N,00422.4251,E,050226.000,A,A*52
$GPGLL,5158.2755,N,00422.4318,E,050227.000,A,A*5D
$GPGLL,5158.2734,N,00422.4385,E,050228.000,A,A*51
$GPGLL,5158.2711,N,00422.4453,E,050229.000,A,A*5B
$GPGLL,5158.2689,N,00422.4521,E,050230.000,A,A*57
$GPGLL,5158.2665,N,00422.4584,E,050231.000,A,A*5B
$GPGLL,5158.2636,N,00422.4640,E,050232.000,A,A*55
$GPGLL,5158.2598,N,00422.4671,E,050233.000,A,A*51
$GPGLL,5158.2552,N,00422.4696,E,050234.000,A,A*59
$GPGLL,5158.2508,N,00422.4727,E,050235.000,A,A*5C
$GPGLL,5158.2474,N,00422.4763,E,050236.000,A,A*55
$GPGLL,5158.2448,N,00422.4815,E,050237.000,A,A*55
$GPGLL,5158.2431,N,00422.4882,E,050238.000,A,A*5A
$GPGLL,5158.2428,N,00422.4954,E,050239.000,A,A*59
$GPGLL,5158.2429,N,00422.5029,E,050240.000,A,A*54
$GPGLL,5158.2418,N,00422.5103,E,050241.000,A,A*5E
$GPGLL,5158.2390,N,00422.5165,E,050242.000,A,A*5A
$GPGLL,5158.2352,N,00422.5204,E,050243.000,A,A*51
$GPGLL,5158.2306,N,00422.5229,E,050244.000,A,A*58
$GPGLL,5158.2259,N,00422.5251,E,050245.000,A,A*5D
$GPGLL,5158.2215,N,00422.5277,E,050246.000,A,A*52
$GPGLL,5158.2172,N,00422.5308,E,050247.000,A,A*58
$GPGLL,5158.2127,N,00422.5338,E,050248.000,A,A*54
$GPGLL,5158.2082,N,00422.5363,E,050249.000,A,A*55
$GPGLL,5158.2035,N,00422.5389,E,050250.000,A,A*55
$GPGLL,5158.1988,N,00422.5414,E,050251.000,A,A*5B
$GPGLL,5158.1941,N,00422.5440,E,050252.000,A,A*5C
$GPGLL,5158.1895,N,00422.5466,E,050253.000,A,A*51
$GPGLL,5158.1848,N,00422.5490,E,050254.000,A,A*5F
$GPGLL,5158.1802,N,00422.5514,E,050255.000,A,A*5D
$GPGLL,5158.1755,N,00422.5538,E,050256.000,A,A*5D
$GPGLL,5158.1708,N,00422.5563,E,050257.000,A,A*5A
$GPGLL,5158.1660,N,00422.5588,E,050258.000,A,A*5F
$GPGLL,5158.1615,N,00422.5611,E,050259.000,A,A*5F
$GPGLL,5158.1570,N,00422.5636,E,050300.000,A,A*57
$GPGLL,5158.1526,N,00422.5663,E,050301.000,A,A*55
$GPGLL,5158.1479,N,00422.5690,E,050302.000,A,A*51
$GPGLL,5158.1432,N,00422.5715,E,050303.000,A,A*53
$GPGLL,5158.1384,N,00422.5738,E,050304.000,A,A*51
$GPGLL,5158.1339,N,00422.5763,E,050305.000,A,A*58
$GPGLL,5158.1292,N,00422.5790,E,050306.000,A,A*57
$GPGLL,5158.1245,N,00422.5815,E,050307.000,A,A*5E
$GPGLL,5158.1197,N,00422.5841,E,050308.000,A,A*5C
$GPGLL,5158.1149,N,00422.5869,E,050309.000,A,A*54
$GPGLL,5158.1104,N,00422.5897,E,050310.000,A,A*54
$GPGLL,5158.1057,N,00422.5922,E,050311.000,A,A*5D
$GPGLL,5158.1011,N,00422.5946,E,050312.000,A,A*5E
$GPGLL,5158.0965,N,00422.5969,E,050313.000,A,A*59
$GPGLL,5158.0918,N,00422.5994,E,050314.000,A,A*56
$GPGLL,5158.0871,N,00422.6019,E,050315.000,A,A*56
$GPGLL,5158.0824,N,00422.6044,E,050316.000,A,A*5D
$GPGLL,5158.0779,N,00422.6066,E,050317.000,A,A*5B
$GPGLL,5158.0733,N,00422.6092,E,050318.000,A,A*51
$GPGLL,5158.0688,N,00422.6115,E,050319.000,A,A*5F
$GPGLL,5158.0641,N,00422.6137,E,050320.000,A,A*50
$GPGLL,5158.0592,N,00422.6161,E,050321.000,A,A*5F
$GPGLL,5158.0543,N,00422.6184,E,050322.000,A,A*5B
$GPGLL,5158.0496,N,00422.6212,E,050323.000,A,A*5F
$GPGLL,5158.0449,N,00422.6238,E,050324.000,A,A*52
$GPGLL,5158.0403,N,00422.6264,E,050325.000,A,A*54
$GPGLL,5158.0357,N,00422.6287,E,050326.000,A,A*5C
$GPGLL,5158.0311,N,00422.6312,E,050327.000,A,A*52
$GPGLL,5158.0265,N,00422.6339,E,050328.000,A,A*56
$GPGLL,5158.0218,N,00422.6365,E,050329.000,A,A*54
$GPGLL,5158.0173,N,00422.6391,E,050330.000,A,A*59
$GPGLL,5158.0126,N,00422.6417,E,050331.000,A,A*51
$GPGLL,5158.0080,N,00422.6441,E,050332.000,A,A*5C
$GPGLL,5158.0032,N,00422.6466,E,050333.000,A,A*51
$GPGLL,5157.9984,N,00422.6489,E,050334.000,A,A*55
$GPGLL,5157.9937,N,00422.6515,E,050335.000,A,A*58
$GPGLL,5157.9891,N,00422.6539,E,050336.000,A,A*58
$GPGLL,5157.9843,N,00422.6564,E,050337.000,A,A*5E
$GPGLL,5157.9796,N,00422.6589,E,050338.000,A,A*55
$GPGLL,5157.9749,N,00422.6615,E,050339.000,A,A*50
$GPGLL,5157.9704,N,00422.6643,E,050340.000,A,A*54
$GPGLL,5157.9658,N,00422.6667,E,050341.000,A,A*5B
